student_id,student_name,mail,specialization,machine_learning_ut1,machine_learning_ut2,machine_learning_mt1,machine_learning_mt2,machine_learning_attendance,machine_learning_assessments,machine_learning_internals,iot_ut1,iot_ut2,iot_mt1,iot_mt2,iot_attendance,iot_assessments,iot_internals,data_science_ut1,data_science_ut2,data_science_mt1,data_science_mt2,data_science_attendance,data_science_assessments,data_science_internals,cyber_security_ut1,cyber_security_ut2,cyber_security_mt1,cyber_security_mt2,cyber_security_attendance,cyber_security_assessments,cyber_security_internals,dbms_ut1,dbms_ut2,dbms_mt1,dbms_mt2,dbms_attendance,dbms_assessments,dbms_internals
8248,Curtis Jones,vtu8248@veltech.edu.in,Artificial Intelligence,1,9,15,18,3,3,27.5,5,4,13,14,3,1,22,1,9,1,4,2,3,12.5,2,9,10,16,5,5,28.5,6,10,9,6,2,4,21.5
2222,Julie Bradley,vtu2222@veltech.edu.in,Data Analytics,3,1,7,7,5,4,18,6,9,18,17,1,2,28,10,4,18,17,1,4,29.5,5,10,3,20,5,5,29,4,2,1,1,4,3,11
4788,Rick Watts,vtu4788@veltech.edu.in,General,2,3,9,10,1,4,17,5,8,2,2,2,2,12.5,1,1,3,8,3,1,10.5,1,4,19,16,3,2,25,6,1,8,9,1,5,18
6168,Debra Bates,vtu6168@veltech.edu.in,Data Analytics,8,1,11,16,4,5,27,6,10,14,19,5,4,33.5,5,2,1,18,5,1,19,6,3,5,5,1,4,14.5,10,5,9,6,5,5,25
5135,Christian Zimmerman,vtu5135@veltech.edu.in,General,2,6,5,6,4,1,14.5,7,6,1,17,5,4,24.5,2,4,6,19,1,5,21.5,2,8,9,3,4,3,18,2,7,5,8,1,5,17
3427,Joseph Zhang,vtu3427@veltech.edu.in,General,3,2,15,12,3,5,24,5,8,8,17,4,4,27,4,9,8,4,2,4,18.5,10,2,18,20,1,5,31,8,10,15,5,5,2,26
6054,Scott Parker,vtu6054@veltech.edu.in,Cyber Security,3,5,18,13,1,3,23.5,10,10,12,20,3,5,34,6,10,6,11,4,1,21.5,4,3,10,16,4,5,25.5,1,5,18,3,5,3,21.5
7924,Shannon Anderson,vtu7924@veltech.edu.in,General,7,7,10,1,4,2,18.5,3,9,8,8,2,3,19,3,1,15,6,2,5,19.5,5,4,5,18,1,4,21,1,10,17,11,3,4,26.5
1958,Karen Stewart,vtu1958@veltech.edu.in,Data Analytics,6,10,15,6,5,4,27.5,2,9,20,10,1,5,26.5,1,10,19,20,2,3,30,10,3,19,18,4,2,31,3,7,16,4,2,4,21
9516,Emily Thompson,vtu9516@veltech.edu.in,Data Analytics,3,1,8,15,1,5,19.5,5,5,20,20,5,5,35,2,1,13,6,2,5,18,8,8,14,1,5,1,21.5,4,3,15,5,2,1,16.5
9003,Thomas Park,vtu9003@veltech.edu.in,Data Analytics,1,6,9,6,3,2,16,6,10,5,16,2,4,24.5,3,1,1,20,5,5,22.5,2,4,19,2,4,5,22.5,5,7,9,10,5,5,25.5
7979,John Mayo,vtu7979@veltech.edu.in,Cyber Security,2,7,11,18,2,2,23,4,8,17,7,1,3,22,5,5,1,9,3,2,15,3,8,17,14,3,4,28,3,6,1,4,1,1,9
9224,Jason Rivera,vtu9224@veltech.edu.in,Artificial Intelligence,2,9,15,16,2,3,26,6,9,10,1,5,3,21,2,7,20,3,3,4,23,9,4,5,9,4,3,20.5,10,10,7,15,3,3,27
126,Joseph Chapman,vtu126@veltech.edu.in,Artificial Intelligence,4,3,13,1,3,5,18.5,6,9,14,18,3,4,30.5,6,6,19,4,5,3,25.5,6,3,11,16,2,1,21,1,3,1,17,2,4,17
1387,James Lopez,vtu1387@veltech.edu.in,Cyber Security,7,8,14,19,2,3,29,2,7,7,2,5,4,18,6,4,8,6,2,5,19,8,7,9,14,2,3,24,1,7,18,15,4,4,28.5
854,Brent Haney,vtu854@veltech.edu.in,Cyber Security,10,4,15,3,5,3,24,2,3,9,5,2,5,16.5,7,7,4,12,4,3,22,2,3,2,4,4,4,13.5,1,2,17,7,5,4,22.5
5146,Matthew Cook,vtu5146@veltech.edu.in,Data Analytics,2,7,5,12,5,4,22,1,4,12,12,2,1,17.5,2,6,7,16,3,3,21.5,10,5,18,18,1,4,30.5,8,6,1,9,3,5,20
2272,Joanne Stewart,vtu2272@veltech.edu.in,General,4,9,4,10,4,3,20.5,4,5,19,3,1,1,17.5,4,1,8,6,1,5,15.5,4,9,1,10,4,1,17,3,3,16,16,1,4,24
4129,Donald Kidd,vtu4129@veltech.edu.in,Data Analytics,8,7,6,13,5,2,24,9,6,8,14,3,4,25.5,1,5,15,1,4,4,19,1,1,13,16,5,4,24.5,5,6,9,12,2,3,21
1820,Zachary Scott,vtu1820@veltech.edu.in,General,4,4,1,2,2,5,12.5,1,10,1,10,4,4,19,5,10,6,1,1,1,13,3,7,4,7,2,4,16.5,7,8,6,16,2,5,25.5
8679,Ashley Reyes,vtu8679@veltech.edu.in,Data Analytics,3,4,19,18,4,4,30,4,10,8,8,1,1,17,4,10,14,3,3,3,21.5,7,9,2,11,3,3,20.5,6,10,19,2,3,3,24.5
8628,Nicholas Mccall,vtu8628@veltech.edu.in,General,9,2,11,5,3,2,18.5,8,5,12,19,1,5,28,8,3,19,8,4,4,27,4,6,10,3,1,4,16.5,9,3,6,11,5,3,22.5
1456,Carl Berger,vtu1456@veltech.edu.in,Data Analytics,3,6,2,17,5,3,22,2,1,19,11,4,5,25.5,10,7,3,20,1,2,23,9,2,4,14,1,5,20.5,10,5,4,9,1,3,18
9072,Jonathan Torres,vtu9072@veltech.edu.in,General,1,4,5,1,5,4,14.5,9,6,14,9,2,4,25,2,3,9,18,4,1,21,3,2,16,19,5,2,27,3,6,13,5,3,3,19.5
4014,Benjamin Barker,vtu4014@veltech.edu.in,General,4,2,19,13,5,4,28,10,1,11,16,3,1,23,7,1,17,20,1,2,25.5,10,3,1,20,3,2,22,5,3,13,3,2,3,17
2507,Brandon Gutierrez,vtu2507@veltech.edu.in,General,1,8,18,13,2,5,27,6,4,15,15,2,5,27,6,8,12,1,4,1,18.5,5,8,11,7,2,2,19.5,2,10,15,2,3,3,20.5
2826,Mary Stewart,vtu2826@veltech.edu.in,General,1,3,16,7,3,2,18.5,8,3,2,7,5,2,17,6,7,19,9,1,1,22.5,8,7,8,4,1,5,19.5,4,6,2,13,5,1,18.5
7531,Patrick Carr,vtu7531@veltech.edu.in,Data Analytics,2,10,18,7,5,2,25.5,6,9,3,8,1,3,17,9,7,4,7,2,2,17.5,6,10,13,5,5,3,25,9,4,20,10,1,5,27.5
3069,Emily Wilson,vtu3069@veltech.edu.in,Artificial Intelligence,7,7,20,14,3,5,32,10,5,19,2,1,2,21,3,3,16,13,4,2,23.5,4,8,10,17,1,2,22.5,10,9,8,16,4,1,26.5
2706,Joshua Smith,vtu2706@veltech.edu.in,Cyber Security,7,5,1,13,4,3,20,7,8,20,16,2,3,30.5,6,4,20,1,2,5,22.5,6,4,12,5,5,1,19.5,4,4,7,20,2,5,24.5
6438,Kenneth Macdonald,vtu6438@veltech.edu.in,General,10,4,16,4,4,2,23,3,3,8,5,2,2,13.5,8,7,11,14,1,1,22,1,9,13,10,2,5,23.5,8,10,11,17,4,2,29
7044,Lisa Fisher,vtu7044@veltech.edu.in,Data Analytics,10,8,14,20,1,2,29,4,1,14,8,5,3,21.5,6,8,11,5,4,3,22,4,7,11,9,5,3,23.5,7,7,13,14,2,3,25.5
2535,Beth Cantu,vtu2535@veltech.edu.in,Cyber Security,7,8,10,15,1,4,25,3,9,9,16,3,5,26.5,3,3,6,19,4,1,20.5,3,6,2,6,5,1,14.5,7,2,4,18,2,5,22.5
5867,Leslie Lopez,vtu5867@veltech.edu.in,Cyber Security,5,1,14,12,4,5,25,4,8,20,6,1,4,24,4,7,5,20,4,5,27,9,3,17,6,5,2,24.5,10,5,7,10,2,4,22
9255,Phillip Tran,vtu9255@veltech.edu.in,General,3,4,4,16,4,1,18.5,2,1,12,16,4,5,24.5,4,1,1,19,3,4,19.5,6,5,2,13,1,1,15,4,6,8,1,2,5,16.5
9757,James Cain,vtu9757@veltech.edu.in,Artificial Intelligence,3,1,3,5,3,3,12,10,5,1,6,2,3,16,5,6,5,7,2,5,18.5,3,10,6,6,2,3,17.5,1,4,8,10,2,5,18.5
3062,Samantha Mcgrath,vtu3062@veltech.edu.in,Artificial Intelligence,6,9,13,1,2,5,21.5,3,7,17,10,1,5,24.5,2,9,19,20,3,3,31,9,4,19,17,2,1,27.5,6,1,4,4,2,2,11.5
8241,Jonathan Anderson,vtu8241@veltech.edu.in,Data Analytics,7,9,5,19,2,1,23,3,5,16,6,5,2,22,1,1,5,3,4,4,13,3,1,8,5,2,5,15.5,7,6,11,6,3,2,20
2739,Vanessa Diaz,vtu2739@veltech.edu.in,Cyber Security,7,9,4,8,1,5,20,5,10,8,15,4,3,26,4,6,11,15,3,1,22,10,1,10,2,2,3,16.5,2,10,3,19,3,3,23
5009,Diane Dunlap,vtu5009@veltech.edu.in,General,6,10,18,10,1,1,24,8,8,20,2,2,1,22,5,6,5,2,4,5,18,2,2,10,17,1,4,20.5,9,5,10,17,2,5,27.5
2334,Jeremy Jordan,vtu2334@veltech.edu.in,Data Analytics,4,5,8,12,1,1,16.5,1,6,3,2,1,2,9,2,9,10,16,3,1,22.5,1,10,18,17,4,2,29,6,2,11,2,4,1,15.5
8168,Stacey Camacho,vtu8168@veltech.edu.in,Data Analytics,5,8,20,2,3,3,23.5,5,2,7,3,1,2,11.5,4,5,8,14,2,4,21.5,4,10,17,12,5,4,30.5,10,7,4,18,5,1,25.5
3071,Zachary Moran,vtu3071@veltech.edu.in,Cyber Security,4,8,6,4,4,4,19,5,7,12,19,5,4,30.5,3,1,5,15,2,4,18,1,3,3,13,1,3,14,7,8,4,2,2,5,17.5
6464,Mrs. Cindy,vtu6464@veltech.edu.in,Data Analytics,4,10,13,20,1,5,29.5,2,7,20,6,5,4,26.5,2,6,1,4,5,1,12.5,4,1,18,11,3,5,25,3,5,6,10,3,3,18
2401,Andrea Cordova,vtu2401@veltech.edu.in,Artificial Intelligence,3,9,19,14,1,3,26.5,7,8,18,5,2,3,24,9,9,18,4,1,2,23,8,1,1,3,5,3,14.5,5,2,19,19,1,2,25.5
8675,Paige Torres,vtu8675@veltech.edu.in,Data Analytics,9,3,6,1,1,1,11.5,1,9,3,14,3,3,19.5,10,10,19,16,3,4,34.5,10,4,15,20,1,4,29.5,2,9,12,13,1,4,23
8950,Karen Rasmussen,vtu8950@veltech.edu.in,Artificial Intelligence,5,4,10,8,3,5,21.5,8,2,13,5,1,3,18,9,5,2,15,4,4,23.5,2,9,12,1,3,1,16,8,7,13,18,4,4,31
4922,Jody Carr,vtu4922@veltech.edu.in,General,8,3,3,8,3,1,15,4,4,10,20,5,3,27,6,8,4,15,1,3,20.5,5,3,4,1,5,1,12.5,10,2,17,19,1,1,26
1173,Katie Williams,vtu1173@veltech.edu.in,Artificial Intelligence,10,10,14,11,4,5,31.5,5,8,4,19,4,2,24,8,2,1,16,5,2,20.5,8,4,13,7,2,4,22,7,4,15,18,5,5,32
8265,Kelly Webb,vtu8265@veltech.edu.in,Artificial Intelligence,6,9,16,2,5,5,26.5,3,10,8,13,4,4,25,5,5,19,11,1,3,24,4,10,18,10,3,5,29,9,7,14,17,5,2,30.5
9486,Sarah Gomez,vtu9486@veltech.edu.in,Artificial Intelligence,1,8,2,13,3,3,18,4,10,6,8,3,2,19,3,3,11,9,5,5,23,8,1,8,4,1,3,14.5,5,5,16,15,3,3,26.5
8542,Laura Davis,vtu8542@veltech.edu.in,Data Analytics,8,7,14,8,1,4,23.5,8,6,6,1,3,4,17.5,6,8,4,11,5,2,21.5,1,5,17,7,2,1,18,3,7,12,12,3,4,24
3231,Ashley Gonzalez,vtu3231@veltech.edu.in,General,4,4,10,10,1,1,16,2,10,7,13,5,5,26,4,8,15,1,4,5,23,4,6,16,8,5,5,27,7,9,16,1,4,4,24.5
5790,Alexander French,vtu5790@veltech.edu.in,General,7,2,16,18,2,1,24.5,7,2,2,12,1,5,17.5,3,10,7,9,5,2,21.5,9,10,16,10,4,3,29.5,1,10,14,10,1,4,22.5
301,Kimberly Banks,vtu301@veltech.edu.in,Data Analytics,4,9,11,7,4,1,20.5,5,10,16,4,1,2,20.5,8,4,6,7,4,2,18.5,10,9,10,1,1,2,18,10,1,13,19,5,3,29.5
5607,William Krueger,vtu5607@veltech.edu.in,Data Analytics,7,2,10,12,5,1,21.5,5,2,11,20,4,3,26,3,4,13,14,3,2,22,9,3,18,11,2,1,23.5,1,4,17,18,4,4,28
9449,Joseph Rowe,vtu9449@veltech.edu.in,Artificial Intelligence,4,2,4,7,3,4,15.5,8,8,3,9,1,2,17,7,5,7,13,1,1,18,6,4,5,13,2,3,19,9,2,10,2,3,2,16.5
644,Meagan Murphy,vtu644@veltech.edu.in,Cyber Security,2,1,11,11,3,5,20.5,9,9,6,4,4,1,19,3,1,3,10,3,4,15.5,6,9,7,1,5,5,21.5,7,3,2,5,1,2,11.5
2742,Brianna Roach,vtu2742@veltech.edu.in,Cyber Security,10,6,5,8,3,2,19.5,10,6,20,5,4,1,25.5,6,6,13,3,5,2,21,6,3,14,20,4,4,29.5,3,4,16,18,3,4,27.5
5284,Jeffrey Marsh,vtu5284@veltech.edu.in,Cyber Security,8,9,17,12,1,2,26,4,8,2,10,3,4,19,7,6,3,5,3,1,14.5,7,10,15,4,3,5,26,2,7,18,20,1,5,29.5
7444,Jessica Ferguson,vtu7444@veltech.edu.in,Artificial Intelligence,10,7,16,4,2,5,25.5,1,9,20,1,3,4,22.5,1,3,20,11,3,5,25.5,6,9,5,2,1,1,13,1,1,15,4,4,3,17.5
492,Nathaniel Hoover,vtu492@veltech.edu.in,General,3,6,20,5,5,4,26,1,9,20,12,3,1,25,8,9,15,17,1,5,30.5,1,10,19,5,5,2,24.5,5,2,19,12,1,5,25
2087,Lisa Holt,vtu2087@veltech.edu.in,Artificial Intelligence,1,10,3,19,2,3,21.5,3,2,2,7,1,1,9,1,8,7,10,4,1,18,10,5,14,5,2,2,21,7,8,13,15,2,5,28.5
2407,Matthew Burns,vtu2407@veltech.edu.in,Cyber Security,9,8,8,13,3,1,23,1,3,4,5,1,3,10.5,1,6,19,11,4,4,26.5,3,6,4,14,5,4,22.5,5,7,19,4,5,2,24.5
6390,Edward Warren,vtu6390@veltech.edu.in,Cyber Security,5,3,8,17,3,3,22.5,2,2,2,14,1,1,12,9,7,1,7,1,1,14,5,6,19,17,1,1,25.5,9,7,8,14,5,5,29
2545,Savannah Stevens,vtu2545@veltech.edu.in,Artificial Intelligence,3,7,19,13,1,2,24,5,3,16,14,1,1,21,9,1,19,16,1,3,26.5,4,2,17,5,3,4,21,10,3,7,12,2,2,20
2051,Brian Reynolds,vtu2051@veltech.edu.in,Artificial Intelligence,1,7,2,12,2,4,17,5,6,15,5,4,2,21.5,8,4,19,6,3,5,26.5,10,9,5,10,4,5,26,3,3,19,14,2,3,24.5
5849,Javier Harris,vtu5849@veltech.edu.in,Cyber Security,3,6,13,6,5,5,24,6,7,16,16,5,4,31.5,9,8,14,13,5,1,28,5,2,10,4,2,2,14.5,6,1,4,8,3,1,13.5
9412,Joel Hernandez,vtu9412@veltech.edu.in,Cyber Security,8,9,3,20,1,5,26,2,8,13,14,5,2,25.5,9,7,6,17,1,3,23.5,3,2,9,7,4,3,17.5,2,5,10,14,5,5,25.5
5388,Isabella Evans,vtu5388@veltech.edu.in,Artificial Intelligence,4,8,19,20,1,5,31.5,6,4,19,11,3,4,27,5,2,20,12,5,2,26.5,1,10,7,19,4,3,25.5,6,8,4,10,3,1,18
125,Barry White,vtu125@veltech.edu.in,Data Analytics,9,9,4,17,3,4,26.5,5,6,16,2,5,1,20.5,5,9,1,3,5,5,19,9,3,17,3,2,5,23,2,5,5,13,3,4,19.5
1832,Maria Fuller,vtu1832@veltech.edu.in,Artificial Intelligence,2,10,2,1,3,2,12.5,8,9,7,2,1,1,15,2,4,13,18,2,5,25.5,5,4,11,10,5,2,22,10,5,6,6,4,4,21.5
4996,Tanya Cobb,vtu4996@veltech.edu.in,General,5,6,19,3,3,1,20.5,6,4,19,11,5,2,27,8,1,10,5,5,5,22,1,2,17,8,3,5,22,3,8,12,15,2,5,26
6209,Debra Lynn,vtu6209@veltech.edu.in,General,9,7,18,18,4,1,31,5,10,17,19,5,5,35.5,1,10,13,11,3,1,21.5,4,7,9,9,1,5,20.5,5,10,8,11,2,2,21
3622,George Goodman,vtu3622@veltech.edu.in,Artificial Intelligence,3,5,19,13,1,1,22,4,3,18,13,1,4,24,8,10,13,3,1,4,22,6,8,17,3,5,1,23,4,1,10,14,3,1,18.5
8467,Joshua Mccarthy,vtu8467@veltech.edu.in,Data Analytics,7,6,1,6,1,3,14,2,1,14,12,4,3,21.5,2,9,13,7,3,5,23.5,6,10,5,7,3,3,20,10,9,4,18,2,4,26.5
7845,Lori Humphrey,vtu7845@veltech.edu.in,Artificial Intelligence,1,9,13,5,2,1,17,5,4,9,19,5,4,27.5,1,4,12,6,1,4,16.5,2,6,7,18,4,1,21.5,6,4,13,20,4,2,27.5
6073,Jeffrey Velazquez,vtu6073@veltech.edu.in,Data Analytics,2,3,14,2,3,5,18.5,5,7,11,1,2,5,19,6,3,8,4,2,2,14.5,8,6,4,11,1,4,19.5,9,7,16,6,1,1,21
1204,Jack Smith,vtu1204@veltech.edu.in,Data Analytics,1,7,20,12,1,2,23,6,1,19,13,4,4,27.5,8,6,12,20,2,1,26,3,9,1,3,5,1,14,3,1,16,14,3,5,25
4266,Emily Rhodes,vtu4266@veltech.edu.in,Artificial Intelligence,5,5,19,11,1,3,24,10,7,12,18,2,5,30.5,8,6,8,9,5,1,21.5,9,7,19,5,1,4,25,6,2,6,10,2,5,19
6595,Dan Frost,vtu6595@veltech.edu.in,General,9,8,4,12,2,4,22.5,6,1,12,10,4,4,22.5,9,1,5,7,2,2,15,10,1,5,17,4,2,22.5,3,1,5,5,1,3,11
4487,Diana Schwartz,vtu4487@veltech.edu.in,Cyber Security,3,4,7,2,4,2,14,2,4,19,2,2,4,19.5,3,4,9,14,5,2,22,10,4,8,1,2,3,16.5,6,9,17,20,5,2,33
4688,Aaron Jones,vtu4688@veltech.edu.in,Artificial Intelligence,4,3,20,14,3,4,27.5,10,1,14,4,2,5,21.5,5,4,15,19,4,5,30.5,7,1,7,5,2,2,14,4,2,9,13,5,2,21
3475,Eric Wright,vtu3475@veltech.edu.in,Cyber Security,10,4,1,5,3,5,18,6,2,8,19,2,3,22.5,6,2,3,15,2,3,18,4,8,2,16,4,4,23,10,10,12,10,4,5,30
6041,Robert Shields,vtu6041@veltech.edu.in,Artificial Intelligence,4,7,18,9,5,5,29,9,1,8,1,1,5,15.5,4,10,8,10,4,1,21,2,8,10,14,5,5,27,3,3,7,7,2,4,16
9863,Brenda Miller,vtu9863@veltech.edu.in,Artificial Intelligence,10,6,1,9,5,1,19,3,1,7,20,2,4,21.5,3,9,13,5,5,4,24,9,4,13,5,4,5,24.5,2,10,17,3,2,2,20
7761,Mackenzie Duncan,vtu7761@veltech.edu.in,Data Analytics,2,7,20,2,1,3,19.5,1,4,17,6,3,4,21,4,6,6,18,1,5,23,7,6,2,14,2,3,19.5,8,9,9,10,2,1,21
2349,Joseph Banks,vtu2349@veltech.edu.in,General,2,1,10,16,2,3,19.5,7,3,6,6,1,5,17,5,8,17,6,3,4,25,10,5,3,7,5,2,19.5,10,2,13,7,3,2,21
9193,Melissa Green,vtu9193@veltech.edu.in,Artificial Intelligence,2,7,15,11,4,3,24.5,8,9,6,18,4,2,26.5,1,7,13,13,4,4,25,5,10,2,6,3,1,15.5,5,3,16,13,4,3,25.5
2652,Jessica Parker,vtu2652@veltech.edu.in,Artificial Intelligence,9,6,10,13,4,2,25,9,7,13,12,5,3,28.5,5,7,15,6,3,2,21.5,9,3,10,10,4,3,23,2,5,1,13,3,5,18.5
9844,Vickie Duncan,vtu9844@veltech.edu.in,Cyber Security,4,9,6,6,2,1,15.5,9,10,17,4,2,5,27,4,9,13,20,3,2,28,5,4,18,9,4,2,24,10,8,5,1,4,2,18
6230,Hunter Russell,vtu6230@veltech.edu.in,Data Analytics,10,5,7,4,5,3,21,2,3,4,15,5,4,21,6,2,15,5,4,5,23,5,9,6,5,1,2,15.5,5,9,13,4,2,5,22.5
5801,Dr. Ashley,vtu5801@veltech.edu.in,Cyber Security,8,4,1,16,3,2,19.5,4,10,6,8,4,2,20,1,5,5,19,2,5,22,3,5,5,20,5,2,23.5,7,3,10,13,3,5,24.5
2489,Austin Johnston,vtu2489@veltech.edu.in,Cyber Security,4,6,11,20,1,1,22.5,3,1,7,9,3,1,14,5,4,11,11,4,5,24.5,4,3,3,16,3,5,21,2,1,17,6,3,3,19
5882,Becky Cole,vtu5882@veltech.edu.in,Cyber Security,1,10,2,16,4,5,23.5,7,2,13,10,5,1,22,5,5,4,17,4,4,23.5,9,5,18,5,2,1,21.5,8,2,4,2,3,2,13
1164,Sarah Robinson,vtu1164@veltech.edu.in,General,1,8,16,1,2,3,18,2,10,5,11,3,4,21,7,6,5,10,1,1,16,4,5,10,6,1,1,14.5,4,9,11,16,4,2,26
6127,Patricia Williams,vtu6127@veltech.edu.in,Cyber Security,7,7,12,13,1,4,24.5,9,1,1,8,5,4,18.5,7,2,2,5,1,2,11,7,3,10,5,4,5,21.5,1,7,19,4,1,4,20.5
9405,William Howard,vtu9405@veltech.edu.in,Data Analytics,10,9,9,11,4,1,24.5,10,5,18,10,5,1,27.5,5,8,13,15,3,1,24.5,9,10,13,17,2,2,28.5,2,4,15,1,2,3,16
356,Warren Johnson,vtu356@veltech.edu.in,General,9,6,16,19,4,4,33,7,7,14,12,2,4,26,4,3,15,2,3,5,20,10,3,16,18,4,2,29.5,10,4,13,20,4,3,30.5
6249,Andrea Wallace,vtu6249@veltech.edu.in,Artificial Intelligence,7,10,15,8,5,1,26,8,4,20,3,1,2,20.5,5,7,18,6,3,3,24,2,10,7,13,4,4,24,1,8,15,14,5,3,27
242,Aaron Mason,vtu242@veltech.edu.in,Artificial Intelligence,4,10,20,13,4,3,30.5,10,5,14,17,3,2,28,9,3,2,4,4,2,15,7,2,20,17,4,3,30,4,4,17,13,2,5,26
4316,Bob Rodriguez,vtu4316@veltech.edu.in,Artificial Intelligence,7,10,7,19,2,4,27.5,6,6,17,1,1,2,18,4,1,16,19,4,5,29,4,9,7,17,2,2,22.5,8,10,16,2,2,3,23
1341,Joshua Jenkins,vtu1341@veltech.edu.in,General,9,2,6,6,2,3,16.5,2,2,14,10,3,5,22,8,6,14,13,3,4,27.5,6,9,19,2,5,1,24,5,6,9,13,4,4,24.5
3578,Victor Davies,vtu3578@veltech.edu.in,General,7,8,11,17,3,2,26.5,2,7,13,10,4,5,25,5,5,5,4,4,2,15.5,6,1,7,11,4,1,17.5,5,7,7,11,3,4,22
1955,Angela Moreno,vtu1955@veltech.edu.in,Data Analytics,10,5,10,5,2,2,19,4,4,4,19,5,4,24.5,5,2,13,1,3,3,16.5,10,10,6,8,5,2,24,10,5,18,12,2,4,28.5
6415,Bryan Johnson,vtu6415@veltech.edu.in,Artificial Intelligence,3,10,16,13,1,3,25,2,5,17,3,2,4,19.5,1,6,11,5,2,4,17.5,10,5,20,1,2,2,22,8,4,13,7,4,5,25
1886,Kayla Kelly,vtu1886@veltech.edu.in,General,3,8,5,18,3,2,22,7,3,3,16,1,2,17.5,1,5,1,12,4,5,18.5,10,8,4,10,3,4,23,8,4,10,19,2,3,25.5
5854,Evelyn Bradshaw,vtu5854@veltech.edu.in,Artificial Intelligence,10,10,12,11,2,3,26.5,5,3,2,11,1,3,14.5,10,10,7,12,4,5,28.5,10,3,20,20,4,5,35.5,4,10,4,14,2,4,22
978,William Carey,vtu978@veltech.edu.in,Data Analytics,3,7,19,6,5,3,25.5,10,6,13,10,1,5,25.5,10,5,19,20,3,4,34,2,2,12,19,3,1,21.5,9,4,6,4,3,4,18.5
5261,Sabrina Hayes,vtu5261@veltech.edu.in,Data Analytics,5,8,12,9,2,3,22,8,10,19,19,2,5,35,5,7,9,20,3,5,28.5,8,1,2,20,2,1,18.5,8,5,10,20,2,1,24.5
9040,Wesley Bradley,vtu9040@veltech.edu.in,Cyber Security,8,4,1,5,1,5,15,6,4,17,10,3,1,22.5,10,10,16,14,5,2,32,1,9,9,7,3,2,18,6,2,3,16,4,2,19.5
7466,Craig Smith,vtu7466@veltech.edu.in,Data Analytics,8,8,6,4,3,2,18,10,4,9,12,2,4,23.5,6,2,9,7,1,3,16,3,4,2,7,2,4,14,9,10,12,4,4,3,24.5
9663,Mr. Jonathan,vtu9663@veltech.edu.in,Artificial Intelligence,1,10,2,8,5,5,20.5,6,2,15,20,2,2,25.5,4,1,19,4,3,3,20,2,6,6,15,2,4,20.5,10,2,15,7,3,3,23
430,Amanda Hull,vtu430@veltech.edu.in,Cyber Security,9,7,9,11,1,1,20,6,3,3,2,1,2,10,1,6,9,12,1,4,19,8,4,13,19,1,4,27,6,5,1,4,3,5,16
4981,Maria Gonzalez,vtu4981@veltech.edu.in,Data Analytics,5,5,4,19,4,4,24.5,5,5,8,13,1,3,19.5,5,2,11,9,5,5,23.5,3,6,4,5,2,1,12,5,10,2,9,2,2,17
4872,Dr. Wayne,vtu4872@veltech.edu.in,Artificial Intelligence,3,8,11,1,5,1,17.5,8,7,5,10,5,4,24,4,9,2,19,3,5,25,1,10,1,15,4,4,21.5,4,5,3,8,5,3,18
9959,Christopher Hernandez,vtu9959@veltech.edu.in,Data Analytics,1,6,3,6,5,5,18,5,2,6,18,4,4,23.5,2,6,20,19,3,2,28.5,10,8,9,20,3,1,27.5,3,9,1,17,2,1,18
9853,Kimberly Henderson,vtu9853@veltech.edu.in,Cyber Security,5,2,11,8,4,5,22,1,10,12,7,2,2,19,8,6,6,12,1,5,22,10,9,18,20,1,4,33.5,6,3,13,11,4,1,21.5
2019,Donald Graham,vtu2019@veltech.edu.in,General,3,5,11,12,3,1,19.5,4,1,2,6,1,1,8.5,3,5,17,17,1,3,25,8,10,17,1,2,5,25,1,6,19,1,3,4,20.5
3234,Eddie Gonzalez,vtu3234@veltech.edu.in,Cyber Security,7,7,3,3,3,2,15,1,9,8,18,4,2,24,2,7,3,20,1,3,20,10,10,8,5,4,2,22.5,8,4,2,13,5,4,22.5
7184,Laura Vaughn,vtu7184@veltech.edu.in,Data Analytics,8,8,1,2,5,4,18.5,5,3,19,9,3,2,23,10,7,17,1,1,5,23.5,3,4,12,20,2,5,26.5,4,1,12,17,3,2,22
2350,Thomas Ward,vtu2350@veltech.edu.in,Data Analytics,6,8,10,4,2,4,20,9,8,20,2,1,3,23.5,5,2,9,8,1,3,16,5,9,9,1,5,2,19,2,3,7,20,3,5,24
5268,Nicolas Cuevas,vtu5268@veltech.edu.in,Cyber Security,7,3,1,9,2,4,16,9,4,16,15,5,1,28,6,8,9,16,1,2,22.5,8,4,11,1,2,2,16,5,1,14,5,3,1,16.5
4914,Dylan Ryan,vtu4914@veltech.edu.in,General,2,5,6,5,5,5,19,2,9,3,9,4,4,19.5,6,4,6,12,1,4,19,1,3,6,15,4,5,21.5,8,9,15,1,4,2,22.5
9209,Brandy Garza,vtu9209@veltech.edu.in,Artificial Intelligence,5,1,19,15,3,3,26,4,9,14,2,1,1,16.5,6,4,15,3,2,4,20,4,1,6,9,1,2,13,2,5,15,11,5,5,26.5
8780,Shelby Perez,vtu8780@veltech.edu.in,Data Analytics,9,6,10,4,4,2,20.5,1,5,9,2,2,4,14.5,9,2,19,12,4,3,28,10,3,16,2,4,1,20.5,6,8,5,9,2,3,19
